,price,predict_price,residuals
3817,5200000,6364392.797165579,-1164392.7971655792
3818,7150000,5279448.502042315,1870551.497957685
3819,2199000,3767164.9060352845,-1568164.9060352845
3820,3200000,2694785.254966994,505214.7450330062
3821,4800000,4796515.639397267,3484.360602732748
3822,4900000,4853970.9034850905,46029.09651490953
3823,6790000,5987500.827930309,802499.1720696911
3824,1280000,1314371.1276031323,-34371.12760313228
3825,8500000,7512287.694861106,987712.3051388944
3826,6450000,5712596.305384068,737403.6946159322
3827,2000000,1214439.5218339865,785560.4781660135
3828,4290000,3980137.972553814,309862.02744618617
3829,8500000,6897046.343778347,1602953.6562216533
3830,6200000,6175006.106971613,24993.89302838687
3831,1990000,2483024.3462286033,-493024.3462286033
3832,7800000,6496173.594040963,1303826.4059590371
3833,2300000,2612188.0534524517,-312188.0534524517
3834,2300000,3620768.5242475253,-1320768.5242475253
3835,1490000,1836270.5226608356,-346270.52266083565
3836,5200000,5510234.746782827,-310234.7467828272
3837,3490000,4986022.084935613,-1496022.084935613
3838,3750000,2879790.9007080114,870209.0992919886
3839,7990000,7495197.618279467,494802.38172053266
3840,6640000,6239233.72270861,400766.2772913901
3841,2350000,3052820.3795126686,-702820.3795126686
3842,2600000,1688693.8312038206,911306.1687961794
3843,2150000,3747029.7255545715,-1597029.7255545715
3844,2450000,5649323.298855794,-3199323.2988557937
3845,5950000,5318593.001451587,631406.9985484127
3846,3750000,2867529.2647587275,882470.7352412725
3847,1990000,1739107.6653571734,250892.33464282658
3848,2850000,2107275.4167953366,742724.5832046634
3849,9400000,5998971.1108284155,3401028.8891715845
3850,4150000,5418926.295122613,-1268926.2951226132
3851,4950000,7222599.6830170555,-2272599.6830170555
3852,3200000,3807189.8732462665,-607189.8732462665
3853,3100000,2093853.913282332,1006146.086717668
3854,3990000,4031911.1776147243,-41911.17761472426
3855,3050000,3458371.700303073,-408371.70030307304
3856,2690000,3287800.991461479,-597800.9914614791
3857,3890000,2838974.022732245,1051025.9772677552
3858,1290000,901237.0040942957,388762.99590570433
3859,1999999,2628660.099043156,-628661.099043156
3860,7200000,6185465.835711933,1014534.1642880673
3861,8700000,7054397.468964201,1645602.5310357986
3862,2400000,1420853.2665518597,979146.7334481403
3863,2290000,1769727.1997691016,520272.8002308984
3864,1700000,1674577.410674335,25422.58932566503
3865,1590000,1538477.3815741902,51522.61842580978
3866,5800000,4792682.492966099,1007317.5070339013
3867,3900000,3754260.3157470496,145739.68425295036
3868,2890000,3321067.048609347,-431067.0486093471
3869,3390000,3184671.481543795,205328.5184562048
3870,5510000,3823769.096239363,1686230.9037606372
3871,2100000,1607706.4345611483,492293.5654388517
3872,6190000,5638850.83109465,551149.1689053504
3873,1990000,2470022.551807002,-480022.55180700216
3874,3300000,4983098.090328652,-1683098.0903286524
3875,7590000,5763818.765290035,1826181.234709965
3876,3490000,2756603.0866805324,733396.9133194676
3877,6700000,5567868.01776446,1132131.9822355397
3878,6120000,5496152.4541795915,623847.5458204085
3879,5052000,4891393.296254028,160606.70374597237
3880,7200000,6170597.327511939,1029402.6724880608
3881,4999000,17588910.126316506,-12589910.126316506
3882,4000000,6898453.615062653,-2898453.615062653
3883,4300000,3644801.949355011,655198.0506449891
3884,5200000,7010882.531835244,-1810882.531835244
3885,2500000,4054824.665110371,-1554824.665110371
3886,1030000,1036468.0541020585,-6468.054102058522
3887,3490000,3616509.26428381,-126509.26428380981
3888,8000000,6599617.882189746,1400382.117810254
3889,3390000,2684285.8543952107,705714.1456047893
3890,1850000,3451870.6162784398,-1601870.6162784398
3891,1300000,2699193.6238456964,-1399193.6238456964
3892,5300000,3908623.9531138735,1391376.0468861265
3893,7500000,5952830.254193418,1547169.7458065823
3894,8700000,5362510.600856226,3337489.399143774
3895,3290000,4862552.137392744,-1572552.1373927444
3896,1350000,1004303.4628155064,345696.5371844936
3897,5590000,6295875.446715652,-705875.446715652
3898,6600000,5588482.659436077,1011517.3405639231
3899,899000,1575802.087047976,-676802.087047976
3900,1250000,1353240.4691717695,-103240.46917176945
3901,7200000,6554044.973010373,645955.0269896267
3902,4600000,6064704.387665561,-1464704.3876655614
3903,6200000,5684273.491669892,515726.50833010767
3904,4250000,3679570.2145911,570429.7854089001
3905,2900000,3758429.4969006823,-858429.4969006823
3906,4500000,4660192.777843601,-160192.77784360107
3907,8500000,5742619.447097969,2757380.5529020308
3908,4500000,4686949.38795502,-186949.38795502018
3909,2690000,4527725.555171389,-1837725.5551713891
3910,4570000,5700102.982895226,-1130102.9828952262
3911,7490000,6874720.129466248,615279.8705337523
3912,3990000,4128890.8660112172,-138890.86601121724
3913,2190000,1757440.1694460209,432559.83055397915
3914,1950000,1785916.17948219,164083.82051781006
3915,3688000,4297826.681503975,-609826.6815039748
3916,2390000,3062177.785420074,-672177.7854200741
3917,6590000,7328578.556893346,-738578.5568933459
3918,4390000,4101015.9183406467,288984.08165935334
3919,3590000,3829198.6396137783,-239198.63961377833
3920,1590000,1475514.0539949592,114485.94600504078
3921,2600000,2974991.179942404,-374991.1799424039
3922,5600000,5822693.9754152475,-222693.9754152475
3923,3790000,2496087.039331588,1293912.960668412
3924,8000000,5783118.276497041,2216881.723502959
3925,6850000,9603604.523217943,-2753604.5232179426
3926,2900000,3502243.0632432746,-602243.0632432746
3927,2230000,2779743.6519521596,-549743.6519521596
3928,3350000,4499868.945104035,-1149868.9451040346
3929,1290000,1902416.25494623,-612416.25494623
3930,1751000,1529450.4978947053,221549.50210529473
3931,4300000,5584597.103830351,-1284597.1038303506
3932,3490000,2903890.2851234023,586109.7148765977
3933,5750000,6992823.910371688,-1242823.9103716882
3934,6300000,6238030.045764714,61969.95423528645
3935,5100000,5417816.008542471,-317816.00854247063
3936,2990000,3158218.650922753,-168218.65092275292
3937,9780000,7571929.859187952,2208070.1408120478
3938,3400000,2811383.4867174206,588616.5132825794
3939,2400000,2345671.2368552377,54328.763144762255
3940,2350000,2201253.8412724147,148746.15872758534
3941,3890000,4305317.084615695,-415317.0846156953
3942,1550000,2271117.079413089,-721117.079413089
3943,2890000,3247562.1444915095,-357562.14449150953
3944,2800000,3113659.676137815,-313659.67613781523
3945,5600000,5917990.389499361,-317990.3894993607
3946,3250000,5629779.732549824,-2379779.732549824
3947,3390000,3703062.207988468,-313062.207988468
3948,2590000,2693280.6716681914,-103280.67166819144
3949,6890000,6537800.526788603,352199.4732113974
3950,4670000,4616215.507390363,53784.49260963686
3951,4900000,3145882.903368024,1754117.0966319758
3952,4300000,3774562.7948065307,525437.2051934693
3953,6500000,6173093.635528716,326906.36447128374
3954,3790000,2969833.817745219,820166.182254781
3955,1500000,1944836.7164211078,-444836.71642110776
3956,2450000,2756077.989534096,-306077.98953409586
3957,6590000,7191130.989710557,-601130.9897105573
3958,5500000,5646760.437275851,-146760.43727585115
3959,6200000,6369534.36679834,-169534.36679834034
3960,3490000,3570098.175727562,-80098.17572756205
3961,1690000,1640441.6948534828,49558.30514651723
3962,4000000,2714602.7265091073,1285397.2734908927
3963,5100000,5881231.464964914,-781231.4649649141
3964,2000000,3839589.762897413,-1839589.7628974132
3965,1530000,1786508.0643359418,-256508.0643359418
3966,1150000,1871338.3795970036,-721338.3795970036
3967,3450000,3977870.857602016,-527870.8576020161
3968,9500000,7205307.97258136,2294692.0274186404
3969,7000000,7226641.333441838,-226641.3334418377
3970,1990000,3210587.9834916806,-1220587.9834916806
3971,3950000,4082217.0284110447,-132217.02841104474
3972,1950000,1420854.6130683874,529145.3869316126
3973,6150000,6539907.649471308,-389907.6494713081
3974,1490000,2414818.7048588116,-924818.7048588116
3975,4590000,4758066.585013271,-168066.5850132713
3976,4010000,4157530.4358186144,-147530.43581861444
3977,4400000,6729358.775910455,-2329358.775910455
3978,1350000,1142953.2857463076,207046.71425369242
3979,3200000,3803207.683878136,-603207.6838781359
3980,4990000,5993213.936787928,-1003213.9367879285
3981,2375000,1959314.6045852853,415685.3954147147
3982,3990000,3340011.2862613043,649988.7137386957
3983,2840000,2604674.531377728,235325.4686222719
3984,2750000,2175173.5809135903,574826.4190864097
3985,2990000,3188197.6963820457,-198197.69638204575
3986,2940000,3870712.055075038,-930712.0550750382
3987,1550000,1600394.1178625817,-50394.11786258174
3988,2900000,1725853.0510289706,1174146.9489710294
3989,8900000,6547310.71284086,2352689.28715914
3990,5300000,6015126.676771074,-715126.6767710736
3991,3760000,2932031.667089713,827968.3329102872
3992,9500000,6832252.557929323,2667747.442070677
3993,7900000,6955207.530320219,944792.4696797812
3994,1680000,1916831.3160341224,-236831.31603412237
3995,5280000,4713570.742715434,566429.2572845658
3996,1300000,878305.7974032434,421694.20259675663
3997,5665000,5386983.395108349,278016.6048916513
3998,3790000,4783002.851354935,-993002.8513549352
3999,2660000,3155783.086760467,-495783.0867604669
4000,2990000,4502516.165164596,-1512516.1651645964
4001,2750000,2480037.5258927327,269962.47410726734
4002,5030000,5351579.048231331,-321579.0482313307
4003,5300000,4136861.3944892976,1163138.6055107024
4004,2380000,4510706.499857581,-2130706.499857581
4005,1790000,329076.64188523963,1460923.3581147604
4006,7500000,4978006.137840143,2521993.8621598566
4007,2700000,4638634.518336716,-1938634.518336716
4008,7500000,6390045.17890617,1109954.8210938303
4009,8499900,7640944.779387132,858955.2206128677
4010,1290000,1083782.3385999883,206217.66140001174
4011,1859000,2902902.313973707,-1043902.3139737071
4012,2800000,3202054.390841651,-402054.3908416508
4013,3000000,3094389.807233126,-94389.8072331259
4014,6590000,6128396.934213198,461603.0657868022
4015,3200000,3389679.4172931435,-189679.41729314346
4016,4700000,4497220.343097667,202779.6569023328
4017,1650000,1227136.4026817088,422863.5973182912
4018,1500000,1461367.6956569338,38632.30434306618
4019,5030000,3684202.966794012,1345797.033205988
4020,3700000,4563970.252691347,-863970.2526913472
4021,2193500,1690296.5428183945,503203.4571816055
4022,1590000,1102664.116015731,487335.8839842691
4023,7000000,5646807.91621003,1353192.0837899698
4024,3090000,2383083.194223375,706916.8057766249
4025,3590000,4790652.14664839,-1200652.1466483902
4026,6700000,5584271.807212561,1115728.1927874386
4027,3850000,3584827.444515669,265172.5554843312
4028,4090000,3658201.776002107,431798.2239978928
4029,2400000,2711531.276774874,-311531.27677487396
4030,1450000,1510656.5241821748,-60656.52418217482
4031,3700000,3115265.9239905598,584734.0760094402
4032,2800000,4418109.894067884,-1618109.8940678844
4033,1950000,4354505.905106901,-2404505.905106901
4034,1740000,2104460.4125223653,-364460.41252236534
4035,5400000,5568354.666795711,-168354.66679571103
4036,900000,1856466.6856796732,-956466.6856796732
4037,7850000,8071537.597227187,-221537.5972271869
4038,1650000,2292917.659900111,-642917.6599001111
4039,1050000,1732963.5015152893,-682963.5015152893
4040,5990000,5851126.546462028,138873.4535379717
4041,2100000,2791186.009839926,-691186.0098399259
4042,2690000,3296411.338113446,-606411.3381134458
4043,3490000,4109311.5469882684,-619311.5469882684
4044,1700000,2401449.783339587,-701449.783339587
4045,1250000,1549633.7413058942,-299633.7413058942
4046,2700000,2450601.7327366704,249398.2672633296
4047,1200000,2774587.9239725377,-1574587.9239725377
4048,2130000,1585805.5177077702,544194.4822922298
4049,4800000,3889705.7691733614,910294.2308266386
4050,5500000,4841180.384319223,658819.6156807765
4051,3000000,2662769.2207357893,337230.7792642107
4052,7320000,6868028.566920922,451971.43307907786
4053,1500000,1685303.261260462,-185303.261260462
4054,2390000,1910778.2222280474,479221.77777195256
4055,7700000,6699339.551789475,1000660.4482105253
4056,5850000,6154333.732819657,-304333.73281965684
4057,3230000,3697949.866080732,-467949.8660807321
4058,3500000,4052642.47243453,-552642.47243453
4059,2499999,1110668.0285827192,1389330.9714172808
4060,4430000,3785099.5079092076,644900.4920907924
4061,3900000,4111688.173693031,-211688.17369303107
4062,3090000,4706677.088740616,-1616677.088740616
4063,2140000,1482060.8492918536,657939.1507081464
4064,1550000,1953362.2450199341,-403362.24501993414
4065,8137000,5802533.021791228,2334466.978208772
4066,2390000,1781864.1285311012,608135.8714688988
4067,2800000,2873723.417240332,-73723.41724033188
4068,3500000,2386230.286957958,1113769.7130420422
4069,6500000,6467419.837938073,32580.16206192691
4070,1900000,1338868.65775029,561131.3422497101
4071,4800000,6307663.025911729,-1507663.0259117289
4072,2390000,4851382.733676925,-2461382.7336769253
4073,2990000,2940089.469914878,49910.53008512221
4074,1690000,1211075.231638853,478924.768361147
4075,1800000,1345397.0452045286,454602.9547954714
4076,5300000,5546941.071181265,-246941.0711812647
4077,5990000,6804862.172006435,-814862.1720064348
4078,8200000,6038726.54641786,2161273.4535821397
4079,5490000,6411423.494532133,-921423.4945321335
4080,3000000,6097303.987232947,-3097303.987232947
4081,2990000,4724811.6465411885,-1734811.6465411885
4082,4500000,5089718.020643386,-589718.0206433861
4083,5200000,5831619.079148443,-631619.0791484434
4084,1200000,1306481.825976734,-106481.82597673405
4085,4700000,5107248.538061286,-407248.5380612863
4086,3490000,3465779.7911126977,24220.208887302317
4087,1290000,1702967.7636749167,-412967.7636749167
4088,4650000,4262962.069475836,387037.9305241639
4089,2000000,1766058.7998084063,233941.20019159373
4090,1596500,1968868.9053638661,-372368.9053638661
4091,5200000,7257897.005118634,-2057897.0051186336
4092,5500000,6340388.193002668,-840388.1930026682
4093,2650000,4440258.283257401,-1790258.2832574006
4094,1690000,2020787.3527864562,-330787.35278645623
4095,5900000,5024598.895649304,875401.1043506963
4096,4500000,3972606.7588932915,527393.2411067085
4097,5500000,4288412.043849005,1211587.9561509946
4098,2200000,1727645.1317190696,472354.86828093044
4099,3690000,3364099.7705991045,325900.22940089554
4100,7500000,6524310.891705454,975689.1082945457
4101,1990000,2776603.63057541,-786603.6305754101
4102,4300000,5076413.637205863,-776413.6372058634
4103,8760000,6472916.864795039,2287083.1352049606
4104,4900000,5525707.765663188,-625707.765663188
4105,3990000,3651288.300408802,338711.699591198
4106,5980000,5503747.429561876,476252.57043812424
4107,1200000,1198906.812716479,1093.1872835210524
4108,1900000,1750827.2341793105,149172.7658206895
4109,2090000,1949314.3624639092,140685.6375360908
4110,7900000,6018561.869564563,1881438.130435437
4111,7890000,6869439.085025412,1020560.914974588
4112,2890000,2520219.8833759734,369780.11662402656
4113,4070000,3862955.228923546,207044.77107645385
4114,8900000,5345482.478303262,3554517.521696738
4115,1990000,2148455.385021136,-158455.38502113614
4116,2400000,3056161.432749857,-656161.4327498572
4117,3000000,3061238.549326948,-61238.54932694789
4118,2990000,2191412.703738412,798587.2962615881
4119,5490000,5651514.982294852,-161514.9822948519
4120,4650000,3747359.4408939024,902640.5591060976
4121,8500000,6421915.994155181,2078084.0058448194
4122,3990000,4831321.577712269,-841321.5777122686
4123,1700000,912048.9128039731,787951.0871960269
4124,6950000,6337721.731320179,612278.2686798209
4125,3750000,5073336.254180119,-1323336.2541801194
4126,5020000,3784464.1206585644,1235535.8793414356
4127,6400000,5521100.234278367,878899.7657216331
4128,5100000,6018852.282700474,-918852.2827004744
4129,3300000,2632813.017422949,667186.982577051
4130,2950000,2748162.371415157,201837.62858484313
4131,7700000,7362747.692534898,337252.3074651016
4132,8490000,6731151.7835006835,1758848.2164993165
4133,9500000,3718964.3927200893,5781035.607279911
4134,4500000,3087765.131762267,1412234.868237733
4135,2590000,2926357.285670666,-336357.285670666
4136,3500000,5166662.140463505,-1666662.140463505
4137,8590000,6342032.673126156,2247967.3268738436
4138,1290000,2909829.9987683576,-1619829.9987683576
4139,1550000,683160.6064228914,866839.3935771086
4140,3250000,2527661.3958943374,722338.6041056626
4141,5490000,6677521.27149129,-1187521.27149129
4142,5590000,5923287.386328905,-333287.3863289049
4143,3300000,3150939.4511535903,149060.54884640966
4144,1590000,1866641.5523344725,-276641.55233447254
4145,8700000,7694835.912376015,1005164.0876239846
4146,1650000,1333783.7084348262,316216.2915651738
4147,3350000,2243782.3850958375,1106217.6149041625
4148,5500000,7007278.207610765,-1507278.2076107645
4149,3490000,3704065.1908336943,-214065.1908336943
4150,1699000,2981179.267410976,-1282179.2674109759
4151,1290000,2614811.96613085,-1324811.96613085
4152,2980000,1773125.9666198632,1206874.0333801368
4153,3520000,3656552.227691723,-136552.22769172303
4154,4490000,5121798.600280107,-631798.600280107
4155,2700000,3184579.2328910874,-484579.2328910874
4156,3700000,3381481.832222012,318518.1677779881
4157,5500000,5199370.573553739,300629.4264462609
4158,2200000,2126227.592277456,73772.40772254393
4159,4150000,7284888.79488708,-3134888.79488708
4160,2400000,2761625.493166711,-361625.4931667112
4161,7550000,6450742.951618898,1099257.0483811023
4162,3300000,4063848.7753196815,-763848.7753196815
4163,3200000,3489524.826979451,-289524.8269794509
4164,3100000,2925767.5042551057,174232.49574489426
4165,2890000,2490512.723062017,399487.276937983
4166,2890000,3301060.1051256834,-411060.10512568336
4167,5000552,4607758.340852831,392793.65914716944
4168,8500000,6374736.075844654,2125263.924155346
4169,1390000,1373620.5900369636,16379.409963036422
4170,3600000,3968043.429831692,-368043.429831692
4171,1890000,1235589.9715443812,654410.0284556188
4172,1700000,1848727.8502727444,-148727.85027274443
4173,4890000,4971133.504551676,-81133.5045516761
4174,8900000,6057193.047256217,2842806.9527437827
4175,5450000,5849737.915791309,-399737.91579130944
4176,1050000,1101626.2949454114,-51626.294945411384
4177,7590000,6067039.869184387,1522960.130815613
4178,9600000,6493736.213920628,3106263.7860793723
4179,1990000,2072709.5250754477,-82709.52507544775
4180,1150000,1317249.492430503,-167249.492430503
4181,3630000,3341694.5943132136,288305.4056867864
4182,3600000,3459667.189898557,140332.81010144297
4183,9300000,6906324.164227993,2393675.835772007
4184,4110000,4433046.041784389,-323046.04178438894
4185,6200000,5879124.264984014,320875.73501598556
4186,2250000,1588682.1967732455,661317.8032267545
4187,6450000,6840134.231200221,-390134.231200221
4188,1500000,1187562.3378378358,312437.6621621642
4189,3690000,4959787.511768702,-1269787.5117687024
4190,2900000,3490830.4929607017,-590830.4929607017
4191,4950000,5747120.459131417,-797120.4591314169
4192,8900000,6638853.522578678,2261146.477421322
4193,4390000,5141975.458915588,-751975.4589155884
4194,8790000,6589516.276538896,2200483.7234611036
4195,1490000,1498724.1112837233,-8724.111283723265
4196,4400000,4389834.317421693,10165.682578306645
4197,5250000,3270536.7197532114,1979463.2802467886
4198,6990000,7098132.535770963,-108132.53577096295
4199,4250000,4754670.859190087,-504670.85919008683
4200,4350000,4091286.0725857522,258713.92741424777
4201,2800000,2618699.1890381686,181300.81096183136
4202,6490000,6148820.462932303,341179.5370676974
4203,3600000,4646838.507908552,-1046838.507908552
4204,2400000,1741520.902377102,658479.0976228979
4205,2400000,2490641.4857925875,-90641.48579258751
4206,7999999,6193163.763049171,1806835.2369508287
4207,2400000,3027063.2198420297,-627063.2198420297
4208,3450000,4021567.975467952,-571567.975467952
4209,2090000,1275578.2046101396,814421.7953898604
4210,1090000,2230406.5298675625,-1140406.5298675625
4211,2100000,2269032.476642237,-169032.47664223704
4212,3990000,3160017.9778402736,829982.0221597264
4213,3450000,3604227.8748532897,-154227.8748532897
4214,3990000,4262355.3020950565,-272355.3020950565
4215,2400000,2027453.5561030982,372546.4438969018
4216,2490000,2390205.572457996,99794.4275420038
4217,2700000,4054993.112684085,-1354993.112684085
4218,8500000,8001150.406766267,498849.59323373344
4219,7700000,7350247.761434537,349752.23856546264
4220,3400000,3000607.671627896,399392.3283721041
4221,3190000,4269125.832177353,-1079125.832177353
4222,1550000,1772615.3532962478,-222615.35329624778
4223,3300000,3524950.6924887905,-224950.6924887905
4224,2900000,2253902.9401312545,646097.0598687455
4225,3800000,5022160.575277764,-1222160.5752777644
4226,1550000,1713592.3004841679,-163592.30048416788
4227,3800000,3871065.0614244407,-71065.0614244407
4228,1590000,2001364.257897715,-411364.2578977151
4229,5490000,5532875.662394591,-42875.662394590676
4230,2150000,2679826.666370688,-529826.666370688
4231,1790000,4750440.612670913,-2960440.6126709133
4232,1200000,1266179.1456152108,-66179.14561521076
4233,6666000,6400533.143067491,265466.85693250876
4234,2800000,2711840.74396035,88159.25603965018
4235,6700000,4788931.659346359,1911068.3406536411
4236,3790000,4857523.966555862,-1067523.9665558618
4237,2250000,2430826.731283174,-180826.7312831739
4238,2600000,3673000.2093693307,-1073000.2093693307
4239,4600000,3028149.313299342,1571850.686700658
4240,1650000,3124473.7428601896,-1474473.7428601896
4241,2550000,4483717.643383212,-1933717.6433832124
4242,2150000,2146471.8912845934,3528.108715406619
4243,3600000,4065699.457142961,-465699.4571429612
4244,2300000,2374351.4546433883,-74351.45464338828
4245,5699999,6592959.201919108,-892960.2019191077
4246,5490000,4883831.303554046,606168.696445954
4247,9599999,7488078.354920388,2111920.645079612
4248,3000000,3342353.0580832586,-342353.05808325857
4249,3980000,5019989.510921099,-1039989.5109210992
4250,5450000,4473386.014530042,976613.9854699578
4251,2750000,2448721.70198821,301278.29801179003
4252,1790000,1796688.43915109,-6688.439151090104
4253,2200000,3042646.9315510215,-842646.9315510215
4254,4490000,4577824.8689995045,-87824.86899950448
4255,6900000,6762483.653734938,137516.34626506176
4256,3850000,2900579.4763946636,949420.5236053364
4257,3990000,4232945.67749183,-242945.67749182973
4258,8500000,9874324.186360866,-1374324.1863608658
4259,7800000,7168661.581274661,631338.4187253388
4260,6800000,5176591.814723196,1623408.1852768036
4261,3500000,3476837.1685390873,23162.831460912712
4262,1200000,281946.4455938833,918053.5544061167
4263,5900000,6235089.050522161,-335089.0505221607
4264,4500000,6434318.399847212,-1934318.3998472122
4265,4500000,5687476.053062516,-1187476.0530625163
4266,2800000,2283172.7281978745,516827.2718021255
4267,2850000,3565996.1818002686,-715996.1818002686
4268,8178064,5278375.039499974,2899688.960500026
4269,6500000,6019414.315711317,480585.68428868335
4270,3490000,3154648.3670548685,335351.6329451315
4271,6490000,6136829.863979132,353170.1360208681
4272,5090000,5495879.2930192975,-405879.29301929753
4273,3300000,3658994.4379950874,-358994.43799508736
4274,3400000,3541508.0582621433,-141508.05826214328
4275,3500000,2206600.18657472,1293399.8134252802
4276,2300000,2949898.082934455,-649898.082934455
4277,2990000,2995361.9909974663,-5361.990997466259
4278,5190000,5179190.23088948,10809.76911052037
4279,8400000,6729716.472471359,1670283.5275286408
4280,5520000,4785120.101614135,734879.8983858647
4281,3200000,4286376.470886237,-1086376.470886237
4282,1750000,2092145.677229778,-342145.6772297779
4283,1890000,1796909.209352578,93090.79064742196
4284,3790000,4423459.784708421,-633459.7847084207
4285,5500000,4715605.545661775,784394.4543382246
4286,3690000,4818350.837910628,-1128350.837910628
4287,2500000,1639672.8426567614,860327.1573432386
4288,3290000,2981935.9002326513,308064.0997673487
4289,2950000,2539784.3525265316,410215.64747346845
4290,3200000,5574240.522019269,-2374240.522019269
4291,2700000,3515739.277185307,-815739.2771853069
4292,3000000,3302958.3120040987,-302958.31200409867
4293,2690000,2344974.8427625634,345025.1572374366
4294,1500000,2774394.712276374,-1274394.712276374
4295,6390000,7456972.695613553,-1066972.6956135528
4296,7900000,5815158.185569666,2084841.8144303337
4297,5460000,5007554.9619791955,452445.0380208045
4298,2650000,3133688.6347212913,-483688.63472129125
4299,4999000,5623232.817113218,-624232.8171132179
4300,4090000,5123244.669334404,-1033244.6693344042
4301,4900000,4520441.1475442005,379558.85245579947
4302,1450000,1461269.5500818007,-11269.55008180067
4303,5800000,4990996.996724785,809003.0032752147
4304,3690000,4226228.88402363,-536228.8840236301
4305,4500000,5904052.948073522,-1404052.9480735222
4306,1690000,2459148.522641617,-769148.5226416169
4307,6900000,5190980.5496188775,1709019.4503811225
4308,2190000,2739562.47707685,-549562.4770768499
4309,2850000,3013975.756704717,-163975.75670471694
4310,3880000,3880000.0001099445,-0.00010994449257850647
4311,3990000,5160962.043228404,-1170962.0432284037
4312,2650000,2907580.6794595057,-257580.6794595057
4313,7000000,5692711.953636679,1307288.0463633211
4314,1430000,1903621.9654684914,-473621.9654684914
4315,1500000,3335963.228702602,-1835963.228702602
4316,2330000,2631023.284614235,-301023.28461423516
4317,5400000,7270576.582255122,-1870576.5822551223
4318,9000000,6693669.528800855,2306330.4711991446
4319,8000000,6093955.217989781,1906044.782010219
4320,8589500,5485952.567334175,3103547.432665825
4321,4290000,3233500.561924531,1056499.4380754689
4322,4900000,6207796.878603674,-1307796.8786036735
4323,3100000,3154721.7773070373,-54721.777307037264
4324,6700000,4756717.962176156,1943282.0378238438
4325,4700000,4319803.284342513,380196.7156574866
4326,3590000,5013211.58740606,-1423211.5874060597
4327,3800000,4875540.547076401,-1075540.5470764013
4328,3390000,3961353.151512443,-571353.1515124431
4329,4200000,5024241.398727693,-824241.3987276927
4330,7900000,7638132.156307367,261867.84369263332
4331,2899000,3698851.8335319115,-799851.8335319115
4332,2340000,2267107.6156394416,72892.38436055835
4333,3000000,7266865.11314506,-4266865.11314506
4334,9500000,7899975.7606216455,1600024.2393783545
4335,1690000,1869891.0164376143,-179891.01643761434
4336,3500000,5016710.382119064,-1516710.3821190642
4337,1790000,1219119.244348819,570880.7556511811
4338,950000,801078.1514024995,148921.84859750047
4339,4000000,6041057.253059193,-2041057.2530591926
4340,2690000,2229754.8866912695,460245.11330873054
4341,1460000,1215919.1701980932,244080.82980190683
4342,4800000,5196753.791904697,-396753.7919046972
4343,3800000,4869187.02596973,-1069187.0259697298
4344,3300000,2720072.4901927337,579927.5098072663
4345,5353000,6671582.306622525,-1318582.3066225247
4346,6300000,5179134.201155085,1120865.7988449149
4347,1990000,5628086.774676325,-3638086.774676325
4348,1490000,1669623.7409360926,-179623.74093609257
4349,2550000,3017693.5330699775,-467693.53306997754
4350,990000,1728701.521103837,-738701.5211038371
4351,1340000,1512090.303731992,-172090.3037319919
4352,3190000,2806974.160749525,383025.83925047517
4353,1450000,1567174.9362948365,-117174.93629483646
4354,4200000,4583925.218154598,-383925.218154598
4355,6500000,6552743.39550582,-52743.3955058204
4356,2798000,4269863.164219785,-1471863.1642197846
4357,7790000,6935072.718484222,854927.281515778
4358,4900000,3896536.412128032,1003463.5878719678
4359,3290000,3713651.296682272,-423651.2966822721
4360,3300000,4277742.949299515,-977742.9492995152
4361,2800000,2435788.179586824,364211.82041317597
4362,2750000,2705702.87204561,44297.1279543899
4363,1450000,1915823.4445913164,-465823.4445913164
4364,1750000,2686795.9408411877,-936795.9408411877
4365,2450000,2666082.024734664,-216082.02473466378
4366,1390000,247818.356748051,1142181.643251949
4367,5450000,4832416.971174617,617583.0288253827
4368,4590000,5864089.078205303,-1274089.0782053033
4369,1590000,1410160.0355737102,179839.96442628978
4370,1650000,972858.2695340221,677141.7304659779
4371,5000000,4210055.903683874,789944.0963161262
4372,1849000,1927956.507308581,-78956.50730858091
4373,2990000,3760016.1916611865,-770016.1916611865
4374,1130000,1901868.4025078733,-771868.4025078733
4375,1800000,1554484.2941460903,245515.70585390972
4376,3894000,3031755.4575368157,862244.5424631843
4377,1650000,2728549.5733589353,-1078549.5733589353
4378,969000,1481142.8013135195,-512142.8013135195
4379,6850000,6469902.239129183,380097.7608708171
4380,5500000,4311356.178587013,1188643.821412987
4381,2490000,2194909.212470376,295090.78752962407
4382,6000000,6207165.908608166,-207165.90860816557
4383,1090000,945531.7561793309,144468.24382066913
4384,4500000,4953828.390759301,-453828.3907593014
4385,2050000,2317310.624952846,-267310.6249528462
4386,2580000,3133248.3888242384,-553248.3888242384
4387,1550000,959844.7520641149,590155.2479358851
4388,5000000,4612336.009955792,387663.99004420824
4389,2430000,2993384.3337036204,-563384.3337036204
4390,4700000,4461970.34324365,238029.65675634984
4391,950000,1206798.8968189484,-256798.89681894844
4392,1990000,3093526.72762959,-1103526.7276295898
4393,4290000,5270365.253828612,-980365.2538286122
4394,1800000,1579810.2195381774,220189.78046182264
4395,2700000,2095427.7160027046,604572.2839972954
4396,3100000,3685107.6817721156,-585107.6817721156
4397,2600000,2365184.5344640175,234815.4655359825
4398,1290000,1469960.8571610837,-179960.85716108372
